Time,PacketSize,Protocol,Source,Destination,AttackType
11.2379,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2382,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2385,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2388,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2391,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2395,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2399,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2402,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2406,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2409,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2413,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2415,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2417,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2419,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2421,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2423,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2425,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2427,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2429,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2431,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2433,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2435,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2437,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2439,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2442,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2444,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2447,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.245,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2452,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2455,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2457,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.246,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2461,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2463,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2464,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2466,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2467,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2469,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.247,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2472,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2473,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2475,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2476,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2478,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2479,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2481,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2482,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2484,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2485,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2488,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2491,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2494,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2497,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.25,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2503,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2507,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.251,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2513,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2517,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.252,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2524,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2527,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2531,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2534,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2536,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2538,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.254,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2542,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2544,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2547,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2549,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2551,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2553,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2555,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2557,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2559,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2561,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2564,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2566,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2569,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2571,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2574,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2576,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2579,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2581,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2584,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2585,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2587,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2588,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.259,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2591,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2593,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2594,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2596,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2597,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2599,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.26,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2602,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2603,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2605,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2606,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2608,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2611,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2614,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2617,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.262,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2623,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2626,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2629,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2632,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2636,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2639,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2643,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2646,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.265,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2654,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2656,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2658,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.266,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2662,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2664,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2666,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2668,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.267,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2672,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2674,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2676,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2678,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.268,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2683,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2685,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2688,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.269,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2693,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2695,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2698,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2701,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2703,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2705,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2706,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2708,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2709,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2711,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2712,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2714,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2715,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2717,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2718,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.272,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2721,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2723,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2724,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2726,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2727,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.273,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2733,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2736,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2739,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2742,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2745,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2748,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2751,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2755,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2759,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2762,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2766,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2769,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2773,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2776,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2778,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.278,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2782,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2784,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2786,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2788,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.279,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2792,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2794,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2796,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2798,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.28,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2803,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2806,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2808,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2811,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2813,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2816,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2818,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2821,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2823,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2825,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2826,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2828,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2829,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2831,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2832,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2834,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2835,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2837,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2838,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.284,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2841,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2843,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2844,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2846,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2847,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.285,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2853,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2856,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2859,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2863,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2866,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2869,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2872,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2875,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2879,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2882,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2886,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2889,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2893,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2896,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.2899,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2901,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2903,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2905,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2907,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2909,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2911,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2913,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2915,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2917,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2919,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2921,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.2923,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2926,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2928,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2931,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2933,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2936,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2938,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2941,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2943,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2946,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.2947,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2949,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.295,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2952,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2953,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2955,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2956,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2958,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.296,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2961,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2963,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2964,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2966,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2967,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2969,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.297,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2972,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.2975,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2978,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2981,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2984,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2987,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.299,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2993,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2996,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.2999,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3003,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3007,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.301,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3014,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3017,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3021,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3023,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3025,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3027,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3029,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3031,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3033,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3035,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3037,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3039,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3041,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3043,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3045,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3047,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.305,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3052,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3055,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3058,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.306,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3063,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3065,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3068,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.3069,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3071,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3072,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3074,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3075,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3077,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3078,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.308,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3081,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3083,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3084,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3086,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3087,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3089,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.309,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3092,64,UDP,02-06-0a:03:00:01:01:c0,VICTIM,TRACKING
11.3095,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.3098,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.3101,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.3104,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.3107,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.311,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.3113,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.3116,160,UDP,02-06-0a:03:00:01:04:c0,VICTIM,TRACKING
11.312,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3123,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3127,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.313,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3134,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3137,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3141,192,UDP,02-06-0a:03:00:01:05:c0,VICTIM,TRACKING
11.3143,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3145,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3147,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3149,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3151,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3153,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3155,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3157,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3159,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3161,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3163,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3165,96,UDP,02-06-0a:03:00:01:02:c0,VICTIM,TRACKING
11.3168,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
11.317,128,UDP,02-06-0a:03:00:01:03:c0,VICTIM,TRACKING
